Date,Month,Line,Contour,Pot #,Depth,BAIT,SEX,Carapace Width
10/8/19,October,PD,60,2,,Meat,1,185
10/8/19,October,PD,60,2,,Meat,1,148
10/8/19,October,PD,60,2,,Meat,1,145
10/8/19,October,PD,60,2,,Meat,1,155
10/8/19,October,PD,60,2,,Meat,1,153
10/8/19,October,PD,60,2,,Meat,1,187
10/8/19,October,PD,60,2,,Meat,1,170
10/8/19,October,PD,60,2,,Meat,1,200
10/8/19,October,PD,60,1,,Meat,1,191
10/8/19,October,PD,60,1,,Meat,1,185
10/8/19,October,PD,60,1,,Meat,1,192
10/8/19,October,PD,60,1,,Meat,1,180
10/8/19,October,PD,60,1,,Meat,1,177
10/8/19,October,PD,60,1,,Meat,1,180
10/8/19,October,RS,60,1,,Meat,1,180
10/8/19,October,RS,60,1,,Meat,1,185
10/8/19,October,RS,60,1,,Meat,1,170
10/8/19,October,RS,60,1,,Meat,1,175
10/8/19,October,RS,60,1,,Meat,1,183
10/8/19,October,RS,60,1,,Meat,1,165
10/8/19,October,RS,60,1,,Meat,1,200
10/8/19,October,RS,60,1,,Meat,1,170
10/8/19,October,RS,60,1,,Meat,1,150
10/8/19,October,RS,60,1,,Meat,1,175
10/8/19,October,RS,60,1,,Meat,1,173
10/8/19,October,RS,60,1,,Meat,1,160
10/8/19,October,RS,60,1,,Meat,1,190
10/8/19,October,RS,60,1,,Meat,1,160
10/8/19,October,RS,60,1,,Meat,1,171
10/8/19,October,RS,60,1,,Meat,1,155
10/8/19,October,RS,60,2,,Meat,2,120
10/8/19,October,RS,60,2,,Meat,1,160
10/8/19,October,RS,60,2,,Meat,1,185
10/8/19,October,RS,60,2,,Meat,1,178
10/8/19,October,RS,60,2,,Meat,2,156
10/8/19,October,RS,60,2,,Meat,1,192
10/8/19,October,RS,60,2,,Meat,1,190
10/8/19,October,RS,60,2,,Meat,1,150
10/8/19,October,RS,60,3,,Meat,1,183
10/8/19,October,RS,60,3,,Meat,1,175
10/8/19,October,RS,60,3,,Meat,1,185
10/8/19,October,RS,60,3,,Meat,1,165
10/8/19,October,RS,60,3,,Meat,1,180
10/8/19,October,RS,60,3,,Meat,1,180
10/8/19,October,RS,60,3,,Meat,1,180
9/27/12,September,MB,30, Trawl,,,1,140
9/27/12,September,BB,30, Trawl,,,1,180
9/27/12,September,BB,30, Trawl,,,2,115
9/27/12,September,NH,40, Trawl,,,1,155
9/27/12,September,NH,40, Trawl,,,2,130
9/13/13,September,NH,60,1,,ALB/BC/S,2,144
9/13/13,September,NH,60,1,,ALB/BC/S,1,187
9/13/13,September,NH,60,1,,ALB/BC/S,2,157
9/13/13,September,NH,60,1,,ALB/BC/S,1,188
9/13/13,September,NH,60,1,,ALB/BC/S,1,189
9/13/13,September,NH,60,1,,ALB/BC/S,2,161
9/13/13,September,NH,60,1,,ALB/BC/S,2,139
9/13/13,September,NH,60,1,,ALB/BC/S,1,189
9/13/13,September,NH,60,1,,ALB/BC/S,1,185
9/13/13,September,NH,60,2,,ALB/BC/S,2,153
9/13/13,September,NH,60,2,,ALB/BC/S,1,186
9/13/13,September,NH,60,2,,ALB/BC/S,2,137
9/13/13,September,NH,60,2,,ALB/BC/S,1,176
9/13/13,September,NH,60,2,,ALB/BC/S,1,186
9/13/13,September,NH,60,2,,ALB/BC/S,2,148
9/13/13,September,NH,60,2,,ALB/BC/S,2,144
9/13/13,September,NH,60,2,,ALB/BC/S,2,162
9/13/13,September,NH,60,2,,ALB/BC/S,1,169
9/13/13,September,NH,60,2,,ALB/BC/S,2,152
9/13/13,September,NH,60,2,,ALB/BC/S,2,145
9/13/13,September,NH,60,2,,ALB/BC/S,2,146
9/13/13,September,NH,60,2,,ALB/BC/S,1,180
9/13/13,September,NH,60,2,,ALB/BC/S,2,144
9/13/13,September,NH,60,2,,ALB/BC/S,1,176
9/13/13,September,NH,60,2,,ALB/BC/S,2,156
9/13/13,September,NH,60,2,,ALB/BC/S,1,178
9/13/13,September,NH,60,2,,ALB/BC/S,2,149
9/13/13,September,NH,60,2,,ALB/BC/S,1,170
9/13/13,September,NH,60,3,,ALB/BC/S,1,188
9/13/13,September,NH,60,3,,ALB/BC/S,2,159
9/13/13,September,NH,60,3,,ALB/BC/S,2,143
9/13/13,September,NH,60,3,,ALB/BC/S,1,175
9/13/13,September,NH,60,3,,ALB/BC/S,1,183
9/13/13,September,NH,60,3,,ALB/BC/S,2,150
9/13/13,September,NH,60,3,,ALB/BC/S,2,149
9/13/13,September,NH,60,3,,ALB/BC/S,1,189
9/13/13,September,NH,60,3,,ALB/BC/S,1,193
9/13/13,September,NH,60,3,,ALB/BC/S,1,189
9/13/13,September,NH,60,3,,ALB/BC/S,1,190
9/13/13,September,NH,60,3,,ALB/BC/S,1,174
9/13/13,September,NH,60,3,,ALB/BC/S,1,186
9/13/13,September,NH,60,3,,ALB/BC/S,1,163
9/13/13,September,NH,60,3,,ALB/BC/S,2,156
9/13/13,September,NH,60,3,,ALB/BC/S,2,128
9/13/13,September,NH,40,1,,ALB/BC/S,1,185
9/13/13,September,NH,40,1,,ALB/BC/S,1,199
9/13/13,September,NH,40,1,,ALB/BC/S,1,185
9/13/13,September,NH,40,1,,ALB/BC/S,1,183
9/13/13,September,NH,40,1,,ALB/BC/S,1,162
9/13/13,September,NH,40,1,,ALB/BC/S,1,179
9/13/13,September,NH,40,1,,ALB/BC/S,1,180
9/13/13,September,NH,40,1,,ALB/BC/S,1,189
9/13/13,September,NH,40,1,,ALB/BC/S,1,178
9/13/13,September,NH,40,1,,ALB/BC/S,1,193
9/13/13,September,NH,40,1,,ALB/BC/S,1,187
9/13/13,September,NH,40,1,,ALB/BC/S,1,178
9/13/13,September,NH,40,1,,ALB/BC/S,2,136
9/13/13,September,NH,40,1,,ALB/BC/S,2,117
9/13/13,September,NH,40,1,,ALB/BC/S,1,177
9/13/13,September,NH,40,1,,ALB/BC/S,1,188
9/13/13,September,NH,40,1,,ALB/BC/S,1,176
9/13/13,September,NH,40,1,,ALB/BC/S,2,147
9/13/13,September,NH,40,1,,ALB/BC/S,1,169
9/13/13,September,NH,40,2,,ALB/BC/S,1,204
9/13/13,September,NH,40,2,,ALB/BC/S,1,175
9/13/13,September,NH,40,2,,ALB/BC/S,1,162
9/13/13,September,NH,40,2,,ALB/BC/S,1,190
9/13/13,September,NH,40,2,,ALB/BC/S,1,167
9/13/13,September,NH,40,2,,ALB/BC/S,1,194
9/13/13,September,NH,40,2,,ALB/BC/S,1,192
9/13/13,September,NH,40,2,,ALB/BC/S,1,166
9/13/13,September,NH,40,2,,ALB/BC/S,1,189
9/13/13,September,NH,40,2,,ALB/BC/S,1,171
9/13/13,September,NH,40,2,,ALB/BC/S,1,172
9/13/13,September,NH,40,2,,ALB/BC/S,1,162
9/13/13,September,NH,40,2,,ALB/BC/S,1,168
9/13/13,September,NH,40,2,,ALB/BC/S,1,162
9/13/13,September,NH,40,2,,ALB/BC/S,1,167
9/13/13,September,NH,40,2,,ALB/BC/S,1,191
9/13/13,September,NH,40,3,,ALB/BC/S,1,182
9/13/13,September,NH,40,3,,ALB/BC/S,1,177
9/13/13,September,NH,40,3,,ALB/BC/S,1,184
9/13/13,September,NH,40,3,,ALB/BC/S,1,151
9/13/13,September,NH,40,3,,ALB/BC/S,1,189
9/13/13,September,NH,40,3,,ALB/BC/S,1,191
9/13/13,September,NH,40,3,,ALB/BC/S,1,186
9/13/13,September,NH,40,3,,ALB/BC/S,1,165
9/13/13,September,NH,40,3,,ALB/BC/S,1,174
9/13/13,September,NH,40,3,,ALB/BC/S,1,169
9/13/13,September,NH,40,3,,ALB/BC/S,1,184
9/13/13,September,NH,40,3,,ALB/BC/S,1,190
9/13/13,September,NH,40,3,,ALB/BC/S,1,184
9/13/13,September,NH,40,3,,ALB/BC/S,1,177
9/13/13,September,PD,40,1,,ALB/BC/S,1,178
9/13/13,September,PD,40,1,,ALB/BC/S,1,189
9/13/13,September,PD,40,1,,ALB/BC/S,1,179
9/13/13,September,PD,40,1,,ALB/BC/S,1,187
9/13/13,September,PD,40,1,,ALB/BC/S,1,169
9/13/13,September,PD,40,1,,ALB/BC/S,1,190
9/13/13,September,PD,40,1,,ALB/BC/S,1,166
9/13/13,September,PD,40,1,,ALB/BC/S,1,195
9/13/13,September,PD,40,1,,ALB/BC/S,1,181
9/13/13,September,PD,40,1,,ALB/BC/S,2,154
9/13/13,September,PD,40,1,,ALB/BC/S,1,183
9/13/13,September,PD,40,1,,ALB/BC/S,1,185
9/13/13,September,PD,40,2,,ALB/BC/S,1,160
9/13/13,September,PD,40,2,,ALB/BC/S,1,174
9/13/13,September,PD,40,2,,ALB/BC/S,1,191
9/13/13,September,PD,40,2,,ALB/BC/S,1,184
9/13/13,September,PD,40,2,,ALB/BC/S,2,149
9/13/13,September,PD,40,2,,ALB/BC/S,1,176
9/13/13,September,PD,40,2,,ALB/BC/S,2,163
9/13/13,September,PD,40,3,,ALB/BC/S,2,145
9/13/13,September,PD,40,3,,ALB/BC/S,1,185
9/13/13,September,PD,40,3,,ALB/BC/S,1,179
9/13/13,September,PD,40,3,,ALB/BC/S,2,158
9/13/13,September,PD,40,3,,ALB/BC/S,1,182
9/13/13,September,PD,40,3,,ALB/BC/S,1,169
9/13/13,September,PD,40,3,,ALB/BC/S,1,194
9/13/13,September,PD,40,3,,ALB/BC/S,1,176
9/13/13,September,PD,40,3,,ALB/BC/S,1,174
9/13/13,September,PD,40,3,,ALB/BC/S,1,179
9/13/13,September,PD,40,3,,ALB/BC/S,1,181
9/13/13,September,PD,40,3,,ALB/BC/S,1,186
9/13/13,September,PD,60,1,,ALB/BC/S,1,193
9/13/13,September,PD,60,1,,ALB/BC/S,1,191
9/13/13,September,PD,60,1,,ALB/BC/S,1,185
9/13/13,September,PD,60,1,,ALB/BC/S,1,184
9/13/13,September,PD,60,1,,ALB/BC/S,1,165
9/13/13,September,PD,60,1,,ALB/BC/S,1,189
9/13/13,September,PD,60,1,,ALB/BC/S,1,163
9/13/13,September,PD,60,1,,ALB/BC/S,1,176
9/13/13,September,PD,60,1,,ALB/BC/S,1,186
9/13/13,September,PD,60,1,,ALB/BC/S,2,163
9/13/13,September,PD,60,2,,ALB/BC/S,1,191
9/13/13,September,PD,60,2,,ALB/BC/S,1,190
9/13/13,September,PD,60,2,,ALB/BC/S,1,186
9/13/13,September,PD,60,2,,ALB/BC/S,1,178
9/13/13,September,PD,60,2,,ALB/BC/S,1,185
9/13/13,September,PD,60,2,,ALB/BC/S,1,196
9/13/13,September,PD,60,2,,ALB/BC/S,1,195
9/13/13,September,PD,60,2,,ALB/BC/S,1,184
9/13/13,September,PD,60,2,,ALB/BC/S,1,187
9/13/13,September,PD,60,3,,ALB/BC/S,1,183
9/13/13,September,PD,60,3,,ALB/BC/S,1,157
9/13/13,September,PD,60,3,,ALB/BC/S,1,172
9/13/13,September,PD,60,3,,ALB/BC/S,1,181
9/13/13,September,SB,60,1,,ALB/BC/S,1,200
9/13/13,September,SB,60,1,,ALB/BC/S,1,162
9/13/13,September,SB,60,1,,ALB/BC/S,1,148
9/13/13,September,SB,60,1,,ALB/BC/S,1,187
9/13/13,September,SB,60,1,,ALB/BC/S,1,190
9/13/13,September,SB,60,1,,ALB/BC/S,2,148
9/13/13,September,SB,60,1,,ALB/BC/S,1,187
9/13/13,September,SB,60,1,,ALB/BC/S,2,172
9/13/13,September,SB,60,1,,ALB/BC/S,1,183
9/13/13,September,SB,60,1,,ALB/BC/S,2,140
9/13/13,September,SB,60,1,,ALB/BC/S,2,138
9/13/13,September,SB,60,1,,ALB/BC/S,1,173
9/13/13,September,SB,60,1,,ALB/BC/S,2,152
9/13/13,September,SB,60,2,,ALB/BC/S,1,175
9/13/13,September,SB,60,2,,ALB/BC/S,1,192
9/13/13,September,SB,60,2,,ALB/BC/S,1,178
9/13/13,September,SB,60,2,,ALB/BC/S,1,158
9/13/13,September,SB,60,2,,ALB/BC/S,2,164
9/13/13,September,SB,60,2,,ALB/BC/S,1,170
9/13/13,September,SB,60,2,,ALB/BC/S,2,148
9/13/13,September,SB,60,2,,ALB/BC/S,2,162
9/13/13,September,SB,60,2,,ALB/BC/S,1,188
9/13/13,September,SB,60,2,,ALB/BC/S,1,170
9/13/13,September,SB,60,2,,ALB/BC/S,1,190
9/13/13,September,SB,60,2,,ALB/BC/S,1,185
9/13/13,September,SB,60,3,,ALB/BC/S,1,164
9/13/13,September,SB,60,3,,ALB/BC/S,1,175
9/13/13,September,SB,60,3,,ALB/BC/S,1,187
9/13/13,September,SB,60,3,,ALB/BC/S,1,178
9/13/13,September,SB,60,3,,ALB/BC/S,1,164
9/13/13,September,SB,60,3,,ALB/BC/S,1,197
9/13/13,September,SB,60,3,,ALB/BC/S,1,194
9/13/13,September,SB,60,3,,ALB/BC/S,1,182
9/13/13,September,SB,60,3,,ALB/BC/S,2,154
9/13/13,September,SB,60,3,,ALB/BC/S,2,172
9/13/13,September,SB,60,3,,ALB/BC/S,2,195
9/13/13,September,SB,60,3,,ALB/BC/S,1,173
9/13/13,September,SB,60,3,,ALB/BC/S,1,187
9/13/13,September,SB,60,3,,ALB/BC/S,2,147
9/13/13,September,SB,40,1,,ALB/BC/S,1,176
9/13/13,September,SB,40,1,,ALB/BC/S,1,196
9/13/13,September,SB,40,1,,ALB/BC/S,1,190
9/13/13,September,SB,40,1,,ALB/BC/S,1,195
9/13/13,September,SB,40,1,,ALB/BC/S,1,193
9/13/13,September,SB,40,1,,ALB/BC/S,1,190
9/13/13,September,SB,40,1,,ALB/BC/S,1,195
9/13/13,September,SB,40,1,,ALB/BC/S,2,134
9/13/13,September,SB,40,1,,ALB/BC/S,2,126
9/13/13,September,SB,40,1,,ALB/BC/S,1,190
9/13/13,September,SB,40,1,,ALB/BC/S,1,182
9/13/13,September,SB,40,1,,ALB/BC/S,2,140
9/13/13,September,SB,40,2,,ALB/BC/S,1,185
9/13/13,September,SB,40,2,,ALB/BC/S,1,185
9/13/13,September,SB,40,2,,ALB/BC/S,1,205
9/13/13,September,SB,40,2,,ALB/BC/S,1,180
9/13/13,September,SB,40,2,,ALB/BC/S,1,189
9/13/13,September,SB,40,2,,ALB/BC/S,1,190
9/13/13,September,SB,40,2,,ALB/BC/S,1,179
9/13/13,September,SB,40,2,,ALB/BC/S,1,188
9/13/13,September,SB,40,2,,ALB/BC/S,1,186
9/13/13,September,SB,40,2,,ALB/BC/S,1,188
9/13/13,September,SB,40,2,,ALB/BC/S,2,152
9/13/13,September,SB,40,2,,ALB/BC/S,1,170
9/13/13,September,SB,40,2,,ALB/BC/S,1,190
9/13/13,September,SB,40,3,,ALB/BC/S,1,186
9/13/13,September,SB,40,3,,ALB/BC/S,1,175
9/13/13,September,SB,40,3,,ALB/BC/S,1,183
9/13/13,September,SB,40,3,,ALB/BC/S,1,160
9/13/13,September,SB,40,3,,ALB/BC/S,2,144
9/13/13,September,SB,40,3,,ALB/BC/S,1,182
9/13/13,September,SB,40,3,,ALB/BC/S,1,188
9/13/13,September,SB,40,3,,ALB/BC/S,2,160
9/13/13,September,SB,40,3,,ALB/BC/S,2,168
9/13/13,September,SB,40,3,,ALB/BC/S,1,157
9/13/13,September,SB,40,3,,ALB/BC/S,2,150
9/13/13,September,SB,40,3,,ALB/BC/S,2,147
9/13/13,September,SB,40,3,,ALB/BC/S,2,154
9/13/13,September,SB,40,3,,ALB/BC/S,1,187
9/13/13,September,SB,40,3,,ALB/BC/S,2,155
9/13/13,September,SB,40,3,,ALB/BC/S,1,182
9/13/13,September,SB,40,3,,ALB/BC/S,2,133
9/17/14,September,NH,40,3,41.7,RF,1,200
9/17/14,September,NH,40,3,41.7,RF,2,161
9/17/14,September,NH,40,2,42,RF,1,165
9/17/14,September,NH,40,2,42,RF,2,168
9/17/14,September,NH,40,2,42,RF,2,149
9/17/14,September,NH,40,2,42,RF,2,163
9/17/14,September,NH,40,2,42,RF,1,159
9/17/14,September,NH,40,2,42,RF,2,123
9/17/14,September,NH,40,2,42,RF,1,183
9/17/14,September,NH,40,2,42,RF,2,169
9/17/14,September,NH,40,2,42,RF,1,189
9/17/14,September,NH,40,2,42,RF,2,122
9/17/14,September,NH,40,2,42,RF,2,152
9/17/14,September,NH,40,1,42,RF,2,166
9/17/14,September,NH,40,1,42,RF,1,155
9/17/14,September,NH,40,1,42,RF,1,180
9/17/14,September,NH,40,1,42,RF,2,162
9/17/14,September,NH,40,1,42,RF,1,150
9/17/14,September,NH,60,3,60.7,RF,2,164
9/17/14,September,NH,60,3,60.7,RF,2,130
9/17/14,September,NH,60,3,60.7,RF,2,148
9/17/14,September,NH,60,3,60.7,RF,2,136
9/17/14,September,NH,60,3,60.7,RF,2,159
9/17/14,September,NH,60,3,60.7,RF,2,135
9/17/14,September,NH,60,3,60.7,RF,2,125
9/17/14,September,NH,60,3,60.7,RF,1,144
9/17/14,September,NH,60,3,60.7,RF,2,140
9/17/14,September,NH,60,3,60.7,RF,2,121
9/17/14,September,NH,60,3,60.7,RF,2,116
9/17/14,September,NH,60,3,60.7,RF,2,136
9/17/14,September,NH,60,3,60.7,RF,2,144
9/17/14,September,NH,60,2,60.8,RF,2,138
9/17/14,September,NH,60,2,60.8,RF,2,141
9/17/14,September,NH,60,2,60.8,RF,2,149
9/17/14,September,NH,60,2,60.8,RF,2,156
9/17/14,September,NH,60,2,60.8,RF,2,162
9/17/14,September,NH,60,2,60.8,RF,1,153
9/17/14,September,NH,60,1,61.2,RF,2,160
9/17/14,September,NH,60,1,61.2,RF,1,189
9/17/14,September,NH,60,1,61.2,RF,2,137
9/17/14,September,NH,60,1,61.2,RF,2,140
9/17/14,September,NH,60,1,61.2,RF,2,130
9/17/14,September,NH,60,1,61.2,RF,2,128
9/17/14,September,NH,60,1,61.2,RF,2,115
9/17/14,September,NH,60,1,61.2,RF,2,126
9/17/14,September,NH,60,1,61.2,RF,2,165
9/17/14,September,NH,60,1,61.2,RF,1,172
9/17/14,September,NH,60,1,61.2,RF,2,123
9/17/14,September,NH,60,1,61.2,RF,2,154
9/17/14,September,NH,60,1,61.2,RF,2,127
9/17/14,September,NH,60,1,61.2,RF,2,153
9/17/14,September,PD,40,1,39.2,RF,1,185
9/17/14,September,PD,40,1,39.2,RF,2,153
9/17/14,September,PD,40,1,39.2,RF,2,139
9/17/14,September,PD,40,1,39.2,RF,2,160
9/17/14,September,PD,40,1,39.2,RF,2,171
9/17/14,September,PD,40,1,39.2,RF,2,168
9/17/14,September,PD,40,1,39.2,RF,2,118
9/17/14,September,PD,40,1,39.2,RF,2,166
9/17/14,September,PD,40,1,39.2,RF,2,153
9/17/14,September,PD,40,1,39.2,RF,2,150
9/17/14,September,PD,40,1,39.2,RF,2,147
9/17/14,September,PD,40,1,39.2,RF,1,169
9/17/14,September,PD,40,2,38.9,RF,2,158
9/17/14,September,PD,40,2,38.9,RF,2,162
9/17/14,September,PD,40,2,38.9,RF,2,159
9/17/14,September,PD,40,2,38.9,RF,2,172
9/17/14,September,PD,40,2,38.9,RF,2,142
9/17/14,September,PD,40,2,38.9,RF,2,161
9/17/14,September,PD,40,2,38.9,RF,2,152
9/17/14,September,PD,40,2,38.9,RF,2,162
9/17/14,September,PD,40,3,39.6,RF,2,154
9/17/14,September,PD,40,3,39.6,RF,2,171
9/17/14,September,PD,40,3,39.6,RF,2,160
9/17/14,September,PD,40,3,39.6,RF,2,158
9/17/14,September,PD,40,3,39.6,RF,2,158
9/17/14,September,PD,40,3,39.6,RF,2,163
9/17/14,September,PD,40,3,39.6,RF,1,177
9/17/14,September,PD,40,3,39.6,RF,2,160
9/17/14,September,PD,40,3,39.6,RF,2,157
9/17/14,September,PD,40,3,39.6,RF,2,168
9/17/14,September,PD,40,3,39.6,RF,2,123
9/17/14,September,PD,40,3,39.6,RF,2,160
9/17/14,September,PD,40,3,39.6,RF,2,166
9/17/14,September,PD,40,3,39.6,RF,2,130
9/17/14,September,PD,40,3,39.6,RF,2,162
9/17/14,September,PD,40,3,39.6,RF,1,159
9/17/14,September,PD,60,1,62.7,RF,1,174
9/17/14,September,PD,60,1,62.7,RF,2,151
9/17/14,September,PD,60,1,62.7,RF,2,151
9/17/14,September,PD,60,1,62.7,RF,2,160
9/17/14,September,PD,60,1,62.7,RF,2,163
9/17/14,September,PD,60,1,62.7,RF,2,161
9/17/14,September,PD,60,1,62.7,RF,2,160
9/17/14,September,PD,60,2,62.3,RF,2,171
9/17/14,September,PD,60,2,62.3,RF,2,156
9/17/14,September,PD,60,2,62.3,RF,2,147
9/17/14,September,PD,60,2,62.3,RF,2,167
9/17/14,September,PD,60,2,62.3,RF,2,134
9/17/14,September,PD,60,2,62.3,RF,2,126
9/17/14,September,PD,60,2,62.3,RF,2,157
9/17/14,September,PD,60,2,62.3,RF,2,173
9/17/14,September,PD,60,2,62.3,RF,2,137
9/17/14,September,PD,60,2,62.3,RF,2,144
9/17/14,September,PD,60,3,62.5,RF,2,158
9/17/14,September,PD,60,3,62.5,RF,2,150
9/17/14,September,PD,60,3,62.5,RF,2,152
9/17/14,September,PD,60,3,62.5,RF,2,165
9/17/14,September,PD,60,3,62.5,RF,2,170
9/17/14,September,SB,40,1,38.9,RF,1,181
9/17/14,September,SB,40,1,38.9,RF,1,188
9/17/14,September,SB,40,1,38.9,RF,1,185
9/17/14,September,SB,40,1,38.9,RF,2,152
9/17/14,September,SB,40,1,38.9,RF,2,168
9/17/14,September,SB,40,1,38.9,RF,2,150
9/17/14,September,SB,40,1,38.9,RF,2,162
9/17/14,September,SB,40,1,38.9,RF,2,133
9/17/14,September,SB,40,1,38.9,RF,1,126
9/17/14,September,SB,40,1,38.9,RF,2,152
9/17/14,September,SB,40,1,38.9,RF,2,145
9/17/14,September,SB,40,1,38.9,RF,2,154
9/17/14,September,SB,40,1,38.9,RF,2,165
9/17/14,September,SB,40,2,39.2,RF,2,162
9/17/14,September,SB,40,2,39.2,RF,2,146
9/17/14,September,SB,40,2,39.2,RF,2,157
9/17/14,September,SB,40,2,39.2,RF,2,164
9/17/14,September,SB,40,2,39.2,RF,1,164
9/17/14,September,SB,40,2,39.2,RF,2,167
9/17/14,September,SB,40,2,39.2,RF,2,162
9/17/14,September,SB,40,2,39.2,RF,2,154
9/17/14,September,SB,40,2,39.2,RF,2,158
9/17/14,September,SB,40,2,39.2,RF,2,164
9/17/14,September,SB,40,2,39.2,RF,2,167
9/17/14,September,SB,40,2,39.2,RF,2,162
9/17/14,September,SB,40,2,39.2,RF,2,154
9/17/14,September,SB,40,2,39.2,RF,2,158
9/17/14,September,SB,40,2,39.2,RF,2,164
9/17/14,September,SB,40,2,39.2,RF,2,167
9/17/14,September,SB,40,2,39.2,RF,2,160
9/17/14,September,SB,40,2,39.2,RF,2,146
9/17/14,September,SB,40,2,39.2,RF,2,156
9/17/14,September,SB,40,2,39.2,RF,2,157
9/17/14,September,SB,40,2,39.2,RF,2,168
9/17/14,September,SB,40,2,39.2,RF,1,168
9/17/14,September,SB,40,2,39.2,RF,1,150
9/17/14,September,SB,40,2,39.2,RF,1,143
9/17/14,September,SB,40,3,39.4,RF,2,163
9/17/14,September,SB,40,3,39.4,RF,2,154
9/17/14,September,SB,40,3,39.4,RF,2,161
9/17/14,September,SB,40,3,39.4,RF,2,158
9/17/14,September,SB,40,3,39.4,RF,2,164
9/17/14,September,SB,40,3,39.4,RF,2,160
9/17/14,September,SB,40,3,39.4,RF,2,159
9/17/14,September,SB,40,3,39.4,RF,2,172
9/17/14,September,SB,40,3,39.4,RF,2,153
9/17/14,September,SB,40,3,39.4,RF,1,176
9/17/14,September,SB,60,1,60,RF,1,180
9/17/14,September,SB,60,1,60,RF,1,183
9/17/14,September,SB,60,1,60,RF,2,150
9/17/14,September,SB,60,1,60,RF,2,148
9/17/14,September,SB,60,1,60,RF,1,185
9/17/14,September,SB,60,2,60.5,RF,1,173
9/17/14,September,SB,60,2,60.5,RF,2,152
9/17/14,September,SB,60,2,60.5,RF,1,182
9/17/14,September,SB,60,2,60.5,RF,1,193
9/17/14,September,SB,60,3,61.1,RF,1,180
9/17/14,September,SB,60,3,61.1,RF,1,183
9/17/14,September,SB,60,3,61.1,RF,1,194
9/17/14,September,SB,60,3,61.1,RF,2,161
9/17/14,September,SB,60,3,61.1,RF,2,165
